,url,text,x,y
419,https://apracticeforeverydaylife.com,"A Practice for Everyday Life is a graphic design studio, type foundry and shop based in London.",-5.7816186,9.140606
420,https://www.risefx.com,"RISE | Visual Effects Studios is one of the biggest design studios for VFX in central Europe with offices in Berlin, Cologne, Munich and Stuttgart.",-2.185201,10.275109
421,http://syntop.io,Studio for Interaction and Information Design,-3.9114556,6.0200467
422,https://arialcrime.com,"Benedikt Bramböck. type designer, font technology expert, event curator &amp; organizer, writer.",-3.9675395,10.829159
423,http://philippneumeyer.com,"Ruediger aka Philipp Neumeyer is a professional ballet dancer, mediocre type designer and wannabe typographer. ",-3.936087,8.685421
424,https://emilolsson.com,"Design, direction and development across brand, product, screen and print.",-4.335191,8.56601
425,https://showmefonts.com,"Show Me Fonts is a Berlin-based Font Foundry by Bernd Volmer, dedicated to crafting quality fonts for branding, packaging, posters, variable font animations and web typography. A background in Font Engineering, Type Design, and Project Management, led Bernd to establishing Show Me Fonts.",-7.8551083,8.361077
426,https://tyfromtheinternet.com,"Type and graphic designer, open source contributor",-9.885041,5.8094993
427,https://jensschnitzler.com,Jens Schnitzler is a typography-focused graphic designer who codes websites and draws typefaces. Closely collaborating with individuals and institutions in the fields of culture and academia he develops visual identities and shapes digital and analogue media since 2014.,-4.9832635,5.710468
428,https://liftoffdesignstudio.com,"Get custom branding, web design &amp; digital marketing services from Lift Off Design Studio - a professional design agency for small businesses. Contact us!",-5.739823,9.563643
429,https://www.nitzantregerman.com,"I'm a freelance motion graphics designer that is very interested in code and math. My main focus is mostly on motion graphics, procedural generation, and generative design.",-1.1261052,6.1379175
430,https://georgebeattie.com,"Eager and passionate Senior Product Designer with a background in Art Direction, Graphic Design and Brand Strategy. Originally from the west coast of Ireland now living and working in Berlin, Germany.  ",-7.041868,9.590812
431,http://amauryhamon.com,"Graphic Designer based in Lausanne, Switzerland.",-6.8369384,8.919411
432,https://www.maalavidaa.com,"Maalavidaa is Alycia Rainaud, a french Graphic Designer and Digital Artist based in Montréal, Canada.",-5.9444804,8.618664
433,https://refikanadolstudio.com,Refik Anadol Studio is a technology-driven art and design studio exists at the intersection of media arts and architecture with machine intelligence.,-3.5527713,5.5579767
434,https://www.stockholmdesignlab.se,"Stockholm Design Lab transforms brands and businesses with simple, remarkable ideas.",-5.1534057,9.659924
435,https://www.ten-letters.com,"Ten Letters is a design studio focused on building compelling visual identities and helping ambitious brands communicate their values, grow and effectively engage with their audience.",-1.7567413,6.490325
436,https://nighot.com,Product Designer,-6.4031887,9.274272
437,https://dmma.ch,Web Design und Entwicklung Studio,-6.4427385,7.466307
438,https://tylerxhobbs.com,"A quick bio of Tyler Hobbs, a practicing generative artist, who creates his artwork through custom algorithms designed to produce intriguing images.",-5.961173,8.455948
439,https://zajno.com,"We’re a digital design studio that’s all about breaking the mold! We specialize in crafting the wildest, most unconventional digital experiences out there.",-4.4830565,6.4789677
440,https://iart.ch,"iart creates spaces for astonishing encounters between people and technology. We conceive, design and realise digitally enhanced architectures.",-8.499062,7.155399
441,https://wimwepster.nl,I specialize in UX/UI for web and mobile and create visual designs for screen and paper. ,-0.5048878,5.289361
442,https://www.hydraulics.nyc,Manhattan Hydraulics is a product design company,-8.259767,9.557957
443,https://unseen.co,"We're Unseen Studio, a world-class creative production agency. We help brands transform by blending meaningful branding, compelling digital experiences and motion productions. Design Studio of the Year – Awwwards.",-6.780514,7.775343
444,https://shakeil.com,Shakeil Greeley —&nbsp; Art Director | Designer | Artist | Strategist | Writer,-6.0926633,9.739041
445,https://bakkenbaeck.com,"A technology-driven design studio. Building digital products, brands and businesses, we help ambitious companies identify, explore and respond to new opportunities.",-4.60528,10.39552
446,https://julianhutton.com,"Julian Hutton is a designer living in Tasmania, Australia.",-8.7961855,4.9291553
447,https://www.alterfact.net,Alterfact is an experimental design studio that specialises in 3D printing art.,-3.1505663,7.085201
448,https://catk.de,"CATK is a creative company specialised in the fields of design, motion, and music.",-4.1236916,7.2771144
449,https://builders-club.com,"Production, Creative Agency, Creative Studio, Art Direction, Creative Direction, Creative Production Studio, VFX, CGI, Motion Design Studio, Creative, 3D Animation, 3D Motion, Film Production, Film Direction, Photography, Design",-7.798861,10.179232
450,https://www.harrisblondman.nl,"Digital, graphic, and design. Dutch-Swiss. Amsterdam-based. At the cutting edge of graphic tradition and digital experiment.",-7.50078,4.897119
451,https://onsignals.net,“On Signals” is a design and development studio creating beautiful interactive things for screens and beyond. Founded by Martin Wecke.,-1.556274,7.6852903
452,https://littlefragments.com,"LITTLE FRAGMENTS aka Tom Walter is a creative webdeveloper (and occasionally designer) who likes responsive websites, clean design, photography, animation and typograhy.",-7.8268747,10.846591
453,https://repponen.com,"Originally from Estonia; I am a New York based interaction designer with a background in architecture. My career spans over 16 years in the industry building products, digital experiences, brands and simply fun and engaging things people love to use. For over 8 years I served as a creative director at Fantasy Interactive living in Stockholm, Sweden and New York City. For the past 5 years I create things at Anton &amp; Irene studio which I co-founded in Brooklyn. I’ve spoken at over 50 conferences around the world and I also teach on a regular basis at Harbour Space university in Barcelona, Spain.",-4.2521873,4.4829187
454,https://www.anothercodeproject.eu,"Translating across the languages of ideas, concepts, research, design and code. Together with Product Owners, Editors and Designers we develop Websites, Online-Shops, Programming Interfaces<br>and Digital Tools.",-3.8716457,4.795679
455,https://www.klimaiteklimaite.com,Berlin based collaborative graphic design studio run by sisters Indrė &amp; Laura Klimaitė,-4.8162465,4.041567
456,https://aaronrolston.com,"Poly-platform web designer/developer, building on Webflow, Squarespace, &amp; Framer. I partner with studios and independent brands to compose websites that people love.",-6.725288,9.740394
457,https://www.hyumankind.com,Hyam is an Art Director and Product Designer based in California.,-6.8983374,7.637082
458,https://www.ozgekeles.com,"Ozge Keles is a multidisciplinary designer and Webflow developer, specializing in creating brand identities and art direction for immersive &amp; interactive digital experiences.",-5.997323,7.6966352
459,http://www.malteeuler.com,"Freelance Branding, Webdesign, illuatration and Animation.",-5.253107,8.647121
460,https://www.nathansmith.design,"Nathan Smith is an independent Design &amp; Art Director. His practice spans multiple disciplines; implementing a creative process that combines insight, strategy, imagination, technology and craft. Partnering with inspiring collaborators, innovators and brands; he aspires to create future-facing work that’s meaningful, connects with communities and is&nbsp;conducive of&nbsp;change.",-3.1464317,10.590549
461,https://space10.com,A research and design lab on a mission to create a better everyday life for people and the planet,-1.6607982,7.251902
462,https://doepelstrijkers.com,Exploring the space between nature and technology through bioclimatic and immersive design,-6.1056104,5.1579776
463,https://field.blue,"FIELD.BLUE is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication.",-7.4145246,6.867538
464,https://www.mariemadonna.com,"I am a graphic designer interested in digital and printed media, and their technical processes. My practice includes programming as a creative tool, AI-generated images, open-source publishing, editorial design and experimental techniques.",-9.449936,5.7879066
465,https://davespengeler.ch,"Online Portfolio von Dave Spengeler, Ein-Mann-Designstudio aus Zug/Zürich. Freelancer mit Fokus auf Marken- und Webentwicklung.",-7.788498,10.095092
466,https://nsynk.de,"augmented reality, frankfurt, virtual reality, mixed reality, interactive, exhibits, broadcast, design, 3d, motion, stage, storytelling, art, presentation, augmentation, hololens, arkit, greenscreen ",-7.0187693,7.400583
467,https://paperdove.com,Design + Motion + Interaction,-7.8455977,5.9085054
468,https://colindoerffler.com,Colin Doerffler,-4.0118318,6.9552293
469,https://alexwidua.com,"Alex Widua, Interface Designer",-8.772745,5.4288573
470,https://www.ordinaryfolk.co,Hi. We are Ordinary Folk. A motion design &amp; animation studio based in Vancouver. We love good work.,-7.16577,4.2592635
471,https://www.apn.works,Design + Development,-6.4234447,8.878506
472,https://www.jamestae.com,"James Tae is an NYC based creative specializing in visual design systems, motion graphics, web design, art direction, and branding.",-5.4469004,5.6547804
473,https://www.sophiebritt.com,"Hi there! I'm Sophie, UI/UX designer working in New York City. Check out my portfolio!",-1.6752717,6.1681705
474,https://liebermannkiepereddemann.de,"Liebermann Kiepe Reddemann is a multidisciplinary design studio with a focus on digital technology. We are mainly working in the fields of culture and education, with the aim to create unconventional experiences for the contemporary media.",-3.277999,6.0263567
475,https://makkaihang.com,"Design practice in Hong Kong. Offering design solutions of Brand Identity, Book Design, Exhibitions, and Digital Website.",-3.0004745,8.002726
476,https://paika.org,"paika, pa-i-ka, 파이카, design, 디자인, art, 아트, 예술, graphic, 그래픽, designstudio, 디자인스튜디오, hajihoon, 하지훈, leesuhyang, 이수향, studio, 스튜디오, korea, 대한민국, 한국, seoul, 서울, Photoshop, 포토샵, Illustrator, 일러스트레이터, InDesign, 인디자인, AfterEffect, 에프터이펙트, cinema4d, 시네마4d, LightingRoom, 라이팅룸, Adobe, 어도비, Illust, 일러스트, Typography, 타이포그래피, MotionGraphic, 모션그래픽, WebDesign, 웹디자인, uiDesign, ux Design, Artwork, 2d, 3d, Architectural, 건축, Building, 건축물, Interior, 인테리어, Sculpture, 조각, Forming, 조형, Artist, 예술가, designer, 디자이너, Drawing, 드로잉, 문화, Culture, 전시, exhibition",-2.5297873,8.612577
477,https://www.andywebb.com.au,"I'm Andy, a designer based in Melbourne forever trying to find the balance of work and play in design. I create things, shape things and help others discover and further their things, through strategy, identity and design. I create each piece of work from a strong concept and with purpose, even if s",-3.0314333,7.025263
478,https://lamalama.nl,"Creative digital agency. We conceive and implement digital projects where branding, concept, design, motion, and development are interwoven.",-8.367624,3.674677
479,https://actualsource.work,"Actual Source is the collaborative design practice of Davis Ngarupe (Cook Islands / USA) and JP Haynie (USA). Together, and with their community of collaborators, they design and execute publications, visual identities, websites, packaging, apparel, and physical spaces for clients in many diverse fields at large and small scale. Recent projects include an 8 book boxed set for A24 / HBO’s EUPHORIA, an identity system for Nike Design Exploration (NDE), and new visual identity for the Utah Museum of Contemporary Art.",-8.420741,7.0368524
480,https://cold-rice.info,"Cold Rice, Web Development, Utah, Javascript, Websites, Web Design, HTML, CSS, PHP, Python, Django, Vue, React, Gatsby, Nuxt, Next.js, Salt Lake City, Art, Bespoke",-1.9433159,5.9788027
481,https://www.noideas.website,"No Ideas is a graphic design studio in Brooklyn, New York. We create visual identities, websites, printed matter, editorial design, and art direction for commercial and cultural clients.",-5.630461,8.388651
482,https://newinfo.studio,"New Information is a Brooklyn based design studio that opened in 2021. Currently, we are working with the Bernard and Anne Spitzer School of Architecture, the Queens Museum, Monacelli Press, and the Processing Foundation. We are Dave Yun, Inyeong Cho, and Stefanie Tam. To get in touch, please email us at hello@newinfo.studio or subscribe to our occasional newsletter.",,
483,https://serhiiserbin.com,"Serhii Serbin is a motion design artist with a passion for visual experiments and technology, based in Amsterdam.",,
484,https://studiocool.de,bold fonts and simple shapes,,
25,,,-6.3097377,7.225408
75,,,-6.86531,8.997968
123,,,-0.8812278,5.3237877
