,url,text,x,y
425,https://showmefonts.com,"Show Me Fonts is a Berlin-based Font Foundry by Bernd Volmer, dedicated to crafting quality fonts for branding, packaging, posters, variable font animations and web typography. A background in Font Engineering, Type Design, and Project Management, led Bernd to establishing Show Me Fonts.",19.15687,1.8624518
426,https://tyfromtheinternet.com,"Type and graphic designer, open source contributor",20.836184,3.1980178
427,https://jensschnitzler.com,Jens Schnitzler is a typography-focused graphic designer who codes websites and draws typefaces. Closely collaborating with individuals and institutions in the fields of culture and academia he develops visual identities and shapes digital and analogue media since 2014.,19.30131,2.1749156
428,https://liftoffdesignstudio.com,"Get custom branding, web design &amp; digital marketing services from Lift Off Design Studio - a professional design agency for small businesses. Contact us!",21.194735,2.657982
429,https://www.nitzantregerman.com,"I'm a freelance motion graphics designer that is very interested in code and math. My main focus is mostly on motion graphics, procedural generation, and generative design.",22.432796,1.540725
430,https://georgebeattie.com,"Eager and passionate Senior Product Designer with a background in Art Direction, Graphic Design and Brand Strategy. Originally from the west coast of Ireland now living and working in Berlin, Germany.  ",19.319912,1.322177
431,http://amauryhamon.com,"Graphic Designer based in Lausanne, Switzerland.",18.396038,4.4684935
432,https://www.maalavidaa.com,"Maalavidaa is Alycia Rainaud, a french Graphic Designer and Digital Artist based in Montréal, Canada.",18.532036,5.2006474
433,https://refikanadolstudio.com,Refik Anadol Studio is a technology-driven art and design studio exists at the intersection of media arts and architecture with machine intelligence.,22.360735,2.7846289
434,https://www.stockholmdesignlab.se,"Stockholm Design Lab transforms brands and businesses with simple, remarkable ideas.",21.878775,3.5224295
435,https://www.ten-letters.com,"Ten Letters is a design studio focused on building compelling visual identities and helping ambitious brands communicate their values, grow and effectively engage with their audience.",20.527931,2.6488698
436,https://nighot.com,Product Designer,19.124344,4.704625
437,https://dmma.ch,Web Design und Entwicklung Studio,18.601316,2.630422
438,https://tylerxhobbs.com,"A quick bio of Tyler Hobbs, a practicing generative artist, who creates his artwork through custom algorithms designed to produce intriguing images.",19.462563,4.535866
439,https://zajno.com,"We’re a digital design studio that’s all about breaking the mold! We specialize in crafting the wildest, most unconventional digital experiences out there.",21.091484,3.401725
440,https://iart.ch,"iart creates spaces for astonishing encounters between people and technology. We conceive, design and realise digitally enhanced architectures.",18.557014,5.124081
441,https://wimwepster.nl,I specialize in UX/UI for web and mobile and create visual designs for screen and paper. ,22.328339,1.2850057
442,https://www.hydraulics.nyc,Manhattan Hydraulics is a product design company,18.592497,5.207916
443,https://unseen.co,"We're Unseen Studio, a world-class creative production agency. We help brands transform by blending meaningful branding, compelling digital experiences and motion productions. Design Studio of the Year – Awwwards.",22.436337,2.7229269
444,https://shakeil.com,Shakeil Greeley —&nbsp; Art Director | Designer | Artist | Strategist | Writer,18.20654,1.2577423
445,https://bakkenbaeck.com,"A technology-driven design studio. Building digital products, brands and businesses, we help ambitious companies identify, explore and respond to new opportunities.",18.995438,3.7848256
446,https://julianhutton.com,"Julian Hutton is a designer living in Tasmania, Australia.",19.858355,1.8396347
447,https://www.alterfact.net,Alterfact is an experimental design studio that specialises in 3D printing art.,19.722729,3.4333997
448,https://catk.de,"CATK is a creative company specialised in the fields of design, motion, and music.",19.633642,5.2260404
449,https://builders-club.com,"Production, Creative Agency, Creative Studio, Art Direction, Creative Direction, Creative Production Studio, VFX, CGI, Motion Design Studio, Creative, 3D Animation, 3D Motion, Film Production, Film Direction, Photography, Design",20.201565,0.8312234
450,https://www.harrisblondman.nl,"Digital, graphic, and design. Dutch-Swiss. Amsterdam-based. At the cutting edge of graphic tradition and digital experiment.",18.253702,4.1625595
451,https://onsignals.net,“On Signals” is a design and development studio creating beautiful interactive things for screens and beyond. Founded by Martin Wecke.,18.117352,2.884709
452,https://littlefragments.com,"LITTLE FRAGMENTS aka Tom Walter is a creative webdeveloper (and occasionally designer) who likes responsive websites, clean design, photography, animation and typograhy.",17.416489,2.1609674
453,https://repponen.com,"Originally from Estonia; I am a New York based interaction designer with a background in architecture. My career spans over 16 years in the industry building products, digital experiences, brands and simply fun and engaging things people love to use. For over 8 years I served as a creative director at Fantasy Interactive living in Stockholm, Sweden and New York City. For the past 5 years I create things at Anton &amp; Irene studio which I co-founded in Brooklyn. I’ve spoken at over 50 conferences around the world and I also teach on a regular basis at Harbour Space university in Barcelona, Spain.",20.00731,4.2386875
454,https://www.anothercodeproject.eu,"Translating across the languages of ideas, concepts, research, design and code. Together with Product Owners, Editors and Designers we develop Websites, Online-Shops, Programming Interfaces<br>and Digital Tools.",21.311102,1.923306
455,https://www.klimaiteklimaite.com,Berlin based collaborative graphic design studio run by sisters Indrė &amp; Laura Klimaitė,19.97974,2.2910051
456,https://aaronrolston.com,"Poly-platform web designer/developer, building on Webflow, Squarespace, &amp; Framer. I partner with studios and independent brands to compose websites that people love.",22.511402,3.8927355
457,https://www.hyumankind.com,Hyam is an Art Director and Product Designer based in California.,18.443216,3.340035
458,https://www.ozgekeles.com,"Ozge Keles is a multidisciplinary designer and Webflow developer, specializing in creating brand identities and art direction for immersive &amp; interactive digital experiences.",19.153032,4.4650297
459,http://www.malteeuler.com,"Freelance Branding, Webdesign, illuatration and Animation.",18.485641,1.6929778
460,https://www.nathansmith.design,"Nathan Smith is an independent Design &amp; Art Director. His practice spans multiple disciplines; implementing a creative process that combines insight, strategy, imagination, technology and craft. Partnering with inspiring collaborators, innovators and brands; he aspires to create future-facing work that’s meaningful, connects with communities and is&nbsp;conducive of&nbsp;change.",18.317867,1.2027175
461,https://space10.com,A research and design lab on a mission to create a better everyday life for people and the planet,20.750648,3.0959935
462,https://doepelstrijkers.com,Exploring the space between nature and technology through bioclimatic and immersive design,22.029741,4.452544
463,https://field.blue,"FIELD.BLUE is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication.",20.513023,1.0653716
464,https://www.mariemadonna.com,"I am a graphic designer interested in digital and printed media, and their technical processes. My practice includes programming as a creative tool, AI-generated images, open-source publishing, editorial design and experimental techniques.",20.88747,2.31403
465,https://davespengeler.ch,"Online Portfolio von Dave Spengeler, Ein-Mann-Designstudio aus Zug/Zürich. Freelancer mit Fokus auf Marken- und Webentwicklung.",22.092188,2.865257
466,https://nsynk.de,"augmented reality, frankfurt, virtual reality, mixed reality, interactive, exhibits, broadcast, design, 3d, motion, stage, storytelling, art, presentation, augmentation, hololens, arkit, greenscreen ",22.255579,2.9465773
467,https://paperdove.com,Design + Motion + Interaction,20.516102,3.9779482
468,https://colindoerffler.com,Colin Doerffler,21.305815,3.5786865
469,https://alexwidua.com,"Alex Widua, Interface Designer",20.416876,2.1301548
470,https://www.ordinaryfolk.co,Hi. We are Ordinary Folk. A motion design &amp; animation studio based in Vancouver. We love good work.,19.935926,3.9024494
471,https://www.apn.works,Design + Development,19.269772,3.2446704
472,https://www.jamestae.com,"James Tae is an NYC based creative specializing in visual design systems, motion graphics, web design, art direction, and branding.",21.313725,4.758242
473,https://www.sophiebritt.com,"Hi there! I'm Sophie, UI/UX designer working in New York City. Check out my portfolio!",21.185951,2.2226725
474,https://liebermannkiepereddemann.de,"Liebermann Kiepe Reddemann is a multidisciplinary design studio with a focus on digital technology. We are mainly working in the fields of culture and education, with the aim to create unconventional experiences for the contemporary media.",19.046312,3.0567615
475,https://makkaihang.com,"Design practice in Hong Kong. Offering design solutions of Brand Identity, Book Design, Exhibitions, and Digital Website.",18.550278,2.7349365
476,https://paika.org,"paika, pa-i-ka, 파이카, design, 디자인, art, 아트, 예술, graphic, 그래픽, designstudio, 디자인스튜디오, hajihoon, 하지훈, leesuhyang, 이수향, studio, 스튜디오, korea, 대한민국, 한국, seoul, 서울, Photoshop, 포토샵, Illustrator, 일러스트레이터, InDesign, 인디자인, AfterEffect, 에프터이펙트, cinema4d, 시네마4d, LightingRoom, 라이팅룸, Adobe, 어도비, Illust, 일러스트, Typography, 타이포그래피, MotionGraphic, 모션그래픽, WebDesign, 웹디자인, uiDesign, ux Design, Artwork, 2d, 3d, Architectural, 건축, Building, 건축물, Interior, 인테리어, Sculpture, 조각, Forming, 조형, Artist, 예술가, designer, 디자이너, Drawing, 드로잉, 문화, Culture, 전시, exhibition",17.541697,3.934019
477,https://www.andywebb.com.au,"I'm Andy, a designer based in Melbourne forever trying to find the balance of work and play in design. I create things, shape things and help others discover and further their things, through strategy, identity and design. I create each piece of work from a strong concept and with purpose, even if s",21.440466,3.4735115
478,https://lamalama.nl,"Creative digital agency. We conceive and implement digital projects where branding, concept, design, motion, and development are interwoven.",17.235502,3.7632551
479,https://actualsource.work,"Actual Source is the collaborative design practice of Davis Ngarupe (Cook Islands / USA) and JP Haynie (USA). Together, and with their community of collaborators, they design and execute publications, visual identities, websites, packaging, apparel, and physical spaces for clients in many diverse fields at large and small scale. Recent projects include an 8 book boxed set for A24 / HBO’s EUPHORIA, an identity system for Nike Design Exploration (NDE), and new visual identity for the Utah Museum of Contemporary Art.",19.607815,1.130199
480,https://cold-rice.info,"Cold Rice, Web Development, Utah, Javascript, Websites, Web Design, HTML, CSS, PHP, Python, Django, Vue, React, Gatsby, Nuxt, Next.js, Salt Lake City, Art, Bespoke",19.328873,1.432993
481,https://www.noideas.website,"No Ideas is a graphic design studio in Brooklyn, New York. We create visual identities, websites, printed matter, editorial design, and art direction for commercial and cultural clients.",18.38387,4.37991
482,https://newinfo.studio,"New Information is a Brooklyn based design studio that opened in 2021. Currently, we are working with the Bernard and Anne Spitzer School of Architecture, the Queens Museum, Monacelli Press, and the Processing Foundation. We are Dave Yun, Inyeong Cho, and Stefanie Tam. To get in touch, please email us at hello@newinfo.studio or subscribe to our occasional newsletter.",,
483,https://serhiiserbin.com,"Serhii Serbin is a motion design artist with a passion for visual experiments and technology, based in Amsterdam.",,
484,https://studiocool.de,bold fonts and simple shapes,,
25,,,18.38752,4.88692
75,,,21.499794,2.326094
123,,,22.17301,1.3894802
