url,text,favicon_url
https://atelier-e.net,Creative studio for experimental &amp; electronic media. Strong &amp; aesthetic background in digital art &amp; design in both the visual &amp; the auditive spectrum.,https://atelier-e.net/media/site/6c29387c75-1658837632/a-e_logo_512.png
https://atelier-anchor.com,graphic &amp; typeface design studio in shanghai. we make typeface as A narrative.,https://atelier-anchor.com/favicon.png
https://www.schick-toikka.com,Schick Toikka is a type foundry and graphic design studio established in 2010 by Florian Schick and Lauri Toikka.,
https://www.openpurpose.com,"International multidisciplinary design agency based in Stockholm, Sweden.",https://framerusercontent.com/images/Fw98bi2tpwJtt2cAMibmLOfzZO8.png
https://www.wayward.group,"Wayward runs a group of companies founded by designer, Blank.",https://framerusercontent.com/modules/nHOPfxj5q5MDEJx7Z1CX/uPWkXt1M1i4jcmDAF7SA/assets/aUtbZS00MIrRAbtpECN39K5rvY.svg
https://www.greylarson.com,"Grey Larson is a graphic designer in Salt Lake City, Utah.",https://uploads-ssl.webflow.com/61c57d767e0aeb568e51b419/61c6b47fa561fddd790b0d05_G_INKTRAP_32x32.png
https://aftonkleingroup.com,"Afton Klein Group is a design agency that works with brands in industries including technology, sports, fashion, entertainment, architecture, and the cultural arts. We have a strong belief that design is a way of thinking; this is the methodology through which we establish visual and communication strategies to provide our clients with a clear voice within culture and the market.",https://aftonkleingroup.com/images/favicon.ico
https://www.tim-peters.net,"bureau, creation, service, creative, design, studio, object, image, design, CGI, 3D, fashion, jewellery, cultural, museums, museum, studio, agence, office, art, crea, Antwerp, Antwerpen, Belgium, graphic, illustration, ad, art direction, motion, cgi, render, imagery, Tim Peters, Tim, Peters, Hasselt, Modemuseum Hasselt, Pukkelpop, Atelier 11, Wouters &amp; Hendrix, Eastpak",
http://fahrio.com,Fahri Özkaramanlı - Visual Communitaction Designer.,
https://shira-inbar.com,"Shira Inbar is an independent graphic designer and image maker with an edge of motion graphics, living and working in New York.",https://freight.cargo.site/t/original/i/e466a2db3e6aadb5c8434180f67cd41fe52b270550aac84208785bdcdbcdf6ab/favicon_03.ico
https://www.alyssax.com,"I'm Alyssa X, a designer, developer, and serial maker. I've built products with over 120K users, been 3 times a Product Hunt Maker of The Year finalist, featured on Fast Company, and more.",
https://www.hamishsmyth.com,"Archive of designer Hamish Smyth: Partner at Order, co-founder of Standards Manual, and former associate partner at Pentagram.",https://www.hamishsmyth.com/library/img/favicon/favicon-32x32.png
https://tipospereira.com,Tipos Pereira is a Type Foundry from the Brazilian designer Marcelo Magalhães. ,https://cdn.myportfolio.com/21bd8be378aab04dd1ed7754cd3be49a/eccb5975-9948-433e-aa41-9611ba36d6ad_carw_1x1x32.png?h=cbf646781f2a122ac9fb024d6b561934
https://bureau.cool,"A boutique design studio and digital partner. Bureau Cool develops bespoke solutions in close partnership with brands, artists or cultural institutions. The work spans from digital to physical and its intersection.",https://bureau.cool/favicon-32x32.png
https://letterror.com,"Type design, lettering, tools",
https://silly.berlin,"We are a team of photographers, art directors and set designers. We develop concepts, construct sets and wrap our ideas in photos, videos and other visual output.",https://i0.wp.com/silly.berlin/wp-content/uploads/2022/05/cropped-silly_logo-256.png?fit=32%2C32&ssl=1
https://www.908video.de,"motion design,motion graphics,animation,2d animation,3d animation,video editing,color grading,graphics,graphics design,design,agency,multimedia,ar,augmented reality,film production,projects,short films,music videos,voice recording,character animation,compositing,character design",https://www.908video.de/wp-content/uploads/2019/02/cropped-logosquare-32x32.png
https://ryanbugden.com,Ryan Bugden is a typeface designer and graphic designer based in Brooklyn.,https://freight.cargo.site/t/original/i/659c74be7ffb2d92a4d6dfad9a9e5df624f0825c7d884e45891a84cd20353093/stenArtboard-noAlias.ico
https://www.berndvolmer.com,"Bernd Volmer is a graphic and type designer from Germany, mainly working typefaces and printed matter. Offering strong concepts and expressive aesthetics.",https://favicon.cargocollective.com/465342-1389787294.ico
https://anti.as,"ANTI Oslo. Award winning studio based in Oslo and Hamar, building brands through strategy, design, advertising, digital, broadcast, editorial content and social media.",https://anti.as/dist/assets/favicons/favicon.ico
https://www.fraserstanley.com,"Fraser Stanley is a designer and developer working from Melbourne. He is a partner at New Association and co-founder of independent publisher, Spooky Books.",https://www.fraserstanley.com/favicon.ico
https://rorykingetc.com,"Rory King is a multidisciplinary designer specializing in art direction, branding, identity development, and web design.",https://rorykingetc.com/favicon.ico
http://www.jakubstraka.info,Nancy Cain's Unique Bead Designs,
https://xemantic.com,"Kazik Pogoda, creative technologist based in Berlin, producing interactive media art installations, generative design and robots",https://xemantic.com/favicon.ico
https://dmnsgn.me,"Technical Lead / Computational Designer / Creative Developer / Generative Artisan with Variable, formerly with UNIT9: computer graphics, generative art, data visualization, computational design, experiments, tools... Before growing an interest for computational design, I studied interactive development at Gobelins school in Paris.",
https://yes.patrick.works,"↳ Focussed on meaningful and environmental friendly work, 𝗮𝗹𝘄𝗮𝘆𝘀 𝘁𝗵𝗶𝗻𝗸𝘀 𝗯𝗲𝘆𝗼𝗻𝗱 𝗯𝗼𝘂𝗻𝗱𝗮𝗿𝗶𝗲𝘀. Creative Developer, Frontend Developer, UX-/UI Consultant/Designer – literally everything you need, no joke! ⌁ Shopify ⌁ Shopware ⌁ Wordpress ⌁ Craft CMS ⌁",https://yes.patrick.works/icons/apple-touch-icon-180x180.png
https://www.filamentgroup.com,Filament Group helps companies design and build super-fast responsive sites and web apps that are simple to use and accessible to everyone,https://www.filamentgroup.com/images/icons/favicon-32x32.png
https://liquid.city,"Liquid City is a design practice on the bleeding edge of XR, working with the world's top technology companies to define concepts of the future.",
https://juerglehni.com,"art, design, technology, drawing, machine, drawing machine, spray-paint, chalk, vector, graphic, vector graphics, computing, physical computing, interaction, invention, human condition, tools",https://juerglehni.com/favicon.ico
https://barbora-demovic.eu,"Barbora Demovičová — I’m a graphic designer currently based in Berlin. I'm working independently as well as in close collaboration with other designers and experts. Besides developing visual and design solutions for various clients, I’m interested in independent publishing, exhibiting, AR design, illustration and writing. You can check out some of my projects and texts. Feel free to contact me. I’m open to new inquiries and collaborations.",https://barbora-demovic.eu/wp-content/uploads/2021/05/00000000000-01-2.svg
https://khtype.com,"KH Type is a type foundry founded by Kurppa Hosk. We offer retail and bespoke typefaces along with other typography-related expertise, like wordmark refinements and art direction.",https://khtype.com/wp-content/themes/khtype/assets/img/favicons/favicon.svg
https://adapopowicz.com,design,https://adapopowicz.com/favicon.png
https://paulinelepape.com,Graphic and Type Design — Amsterdam,https://paulinelepape.com/wp-content/uploads/2019/03/cropped-PLP_favicon-1-32x32.png
https://fercozzi.com,"Independent graphic and type designer based in Buenos Aires, Argentina. Retail and custom typefaces, cheese and wine.",
https://www.sunyoungoh.com,"A portfolio website of Sun Young Oh, an independent graphic and type designer.",https://sunyoungoh.com/wp-content/uploads/2024/01/cropped-favicon_750-32x32.png
http://morganevantorre.com,Morgane Vantorre is a Graphic and Type designer based in Paris,http://morganevantorre.com/images/favicon.ico
https://simongwinner.com,"Simon Gwinner is a Digital Designer from Switzerland, currently living in Berlin, Germany. Designing digital interfaces and thinking about possible futures. This is his very own (virtual) space. You are welcome. What would you like to see?",https://simongwinner.com/_assets/favicon/android-chrome-512x512.png
http://www.cj2b.work,"Je suis Justin Bihan, graphiste diplômé de l'EESAB - Rennes. Je réponds à des commandes de design graphique.",http://www.cj2b.work/img/cj2b-icon.png
https://nibressergo.com,"Enthusiastic Motion Designer, curious about visual experiments, new technologies, and interactive design. ",
https://www.simonfosters.website,"I'm a designer who works with visual identities, user experiences, interfaces, systems and products.",https://assets-global.website-files.com/60dc79ab28c396d2972ef3e8/60fd6397d37134e30c5681a5_Favicon.png
https://giacomo.website,I am a Web &amp; Information designer.,https://giacomo.website/favicon.png
https://einsdreidrei.com,"Media Art, Light Installation, Physical Interaction Design, Interactive Experiences",https://favicon.cargocollective.com/100098-1397397031.ico
https://siyumao.com,"Siyu Mao is a graphic designer, whose artistic and research interest focus on exploring visual aesthetic in social context. Based in Berlin working worldwide.",https://siyumao.com/favicon/favicon-32x32.png
https://garrying.com,"Garry Ing is a designer living and practicing in Toronto, Canada. Garrying.com was a collection of possible scenarios, confrontations, and false starts spanning a period between the present and near future.",
https://manufacturaindependente.org,"Manufactura Independente, Libre Graphics &amp; Design Research Studio",https://manufacturaindependente.org/theme/images/favicon.png
https://adigital.agency,"Award-winning digital agency in the north west of England specialising in digital consultancy, bespoke website design and digital marketing.",https://adigital.agency/favicon-32x32.png
https://maximage.biz,"digital solutions,visual identities,books,posters,typefaces,graphic design,genève,zurich,paris",https://maximage.biz/assets/images/favicon/favicon.ico
https://optimo.ch,Optimo is a Swiss type foundry that designs and publishes premium typefaces through its online catalogue and also offer custom fonts and bespoke versions.,
https://vaska.com,"Jeffery Vaska is a Graphic Designer, Software Engineer and Creative Technologist originally from Seattle, Washington.",
https://sparta3.com,We make automated design systems for fun and profit.,https://sparta3.com/img/favicon.ico
https://brycewilner.com,"Graphic design, type design, art, writing, teaching.",https://brycewilner.com/favicon.ico
https://daneden.me,"The personal site, blog, and portfolio of Daniel Eden, a designer writing and thinking about design systems.",https://daneden.me/icon.jpeg?a235122132d5a650
https://justinjay.wang,"Justin Jay Wang is a designer and developer in San Francisco who believes in simple, honest communication.",
https://ibmix.de,"Wir sind Consultancy, Digitalagentur, Design-Studio und Tech-Company in einem. Eine neue Art von Partner – inspiriert durch 100 Jahre Tech-Expertise.",https://ibmix.de/wp-content/themes/ibmix/images/icons/favicon-16x16.png
https://manuelbuerger.com,OUR DESIGN SOLUTIONS EMBRACE THE DISCOURSE OF SOCIAL AND CULTURAL SITUATIONS. The Laboratory of Manuel Bürger / Collaboratoires MB. Berlin / Paris. Visual Identities. Artdirection. Design.,
https://www.rileygardiner.com,"Riley Gardiner is a graphic designer based in Toronto, Canada. He also produces music under the name Crisis Actor.",https://64.media.tumblr.com/49027f4bf668acddd040697a2a9112a8/38f641f96fa511f1-e3/s1280x1920/bd064eb08b785285f5eeb1ce8278245927fe7bdb.png
https://www.lilien-feld.de,"graphic design, web sites, design, communication, kommunikation exhibition, typography, logo, concept, ideas, unique, unconventional, Ausstellungsdesign, Berlin, Konzeption",https://www.lilien-feld.de/favicon.ico
https://jeanboehm.de,Jean Boehm is a designer and developer with a love for typography!,https://jeanboehm.de/favicon-32x32.png
https://heikkilotvonen.com,"Heikki Lotvonen is a coder &amp; designer from Finland specialized in modular design and text art. He's the creator and developer of Glyph Drawing Club, a fun new tool for modular design.",https://heikkilotvonen.com/favicon-32x32.png?v=2af0ffb26818cff122cd7dadf98f8377
https://black-foundry.com,"We are Black[Foundry]. Combining design and technology, we create fonts that perform. Across borders, across touchpoints. For everyone and everywhere. Type des…",https://black-foundry.com/static/img/favicon/favicon-196x196.3f9cdcb390bc.png
https://v21.io,"v buckenham | artist / curator / game designer / creative technologist / etc | based in London, UK",https://v21.io/favicon.ico
https://gusmiller.com,"August W. Miller, Oregon-based interactive designer and developer.",
https://oof.studio,"We are an Oregon-based creative studio that specializes in the planning, design, and development of interactive experiences.",https://oof.studio/assets/images/favicon.ico
https://designingfriction.com,mail@designingfriction.com,https://designingfriction.com/favicon.ico
https://linktr.ee,"Director, Interactive Designer, Educator, Friction Enthusiast, Mirror Soup Cook.",https://linktr.ee/favicon.ico
https://old.roelwouters.com,"Roel works as an independent conditional designer / director in the field of interaction, media design and film.",https://old.roelwouters.com/favicon.ico
https://www.studiohumm.com,"A collective of designers, strategists, and developers committed to crafting beautiful digital experiences and engaging brands.",https://assets-global.website-files.com/650472851247843251590008/652eb542f8548d722821b7e3_favicon.png
https://madsbrodt.com,"I'm a front-end engineer from Copenhagen. I design, create and support",https://madsbrodt.com/favicon.ico
https://thisisreal.xyz,"3D,3d animation,3d web design,3D webDesign,3d website,art direction,creative,Render,web animation,Webdesign",https://assets-global.website-files.com/62a6e0d54c46e759bdcd9b7a/62a788dbfd9ecb86b062ed4f_favicon-s.png
https://katharinanejdl.com,"Katharina Nejdl, graphic, design, development",
http://elizabethgoodspeed.com,"Elizabeth Goodspeed is a graphic designer specializing in typography, branding, identity, and, editorial design.",https://images.squarespace-cdn.com/content/v1/52bdddb7e4b08858cf536d24/1531113638485-ZWV6SD5BBK0MKKYTBZLX/favicon.ico?format=100w
https://ertekin.xyz,"I'm a multidisciplinary designer based in Istanbul, focusing on product design, visuals, identities etc.",https://ertekin.xyz/favicon-32x32.png?v=236302c1c189e197d6cd61ebd15283a1
https://www.syedrezaali.com,"Generative, Computational Design, UI, GUI, Minimal, Modern, Art, Photography, Beauty, Visual, Spatial, Architecture, New Media, Interactive, Installations, Computer Graphics, Graphic Design, openFrameworks, Processing, Cinder, Creative Coding",https://images.squarespace-cdn.com/content/v1/53c9cdf3e4b0669c8d19e691/1406448512728-IV8KQ0OEY2IRBPFRGVKX/favicon.ico
http://kim-kleinert.digitale-grafik.com,Kim Kleinert is a designer an developer living an working in Hamburg.,http://kim-kleinert.digitale-grafik.com/favicon/favicon.ico
https://www.andrewnowacki.com,"Montreal-based developer, brand planner and designer helping ambitious brands and individuals appear as unique as they are.",https://i.imgur.com/SymgsZQ.gif
https://hugohil.tech,"🧙‍♂️ hugohil is an independent creative technologist, designs &amp;&amp; builds modular tools &amp;&amp; parametric systems for digital experiences, conducts research &amp;&amp; development in the fields of immersive experiences, digital innovation, generative design, new medias.",https://hugohil.tech/favicon.ico
https://www.hbruvry.com,"Hi, I'm Hugo Bruvry – a media artist convinced that design and programming are intertwined. I intend to explore new ideas and aesthetics while overcoming preconceptions and technical limits.",https://www.hbruvry.com/wp-content/uploads/2020/09/Favicon.png
https://bjoerngiesecke.com,"Björn Giesecke, graphicdesign",https://bjoerngiesecke.com/assets/favicon.ico
https://andreazaccuri.com,"Andrea Zaccuri works at the intersection of design and creative development. He specialized digital projects for cultural and commercial clients, often in collaborations with other creatives, technologists, and studios.",https://andreazaccuri.com/assets/icons/favicon.svg
https://notedesignstudio.se,"Based in Stockholm since 2008 and today working all over the world, Note is a forward-thinking design studio with a potent collective spirit.",https://notedesignstudio.se/assets/img/favicon.png
https://apracticeforeverydaylife.com,"A Practice for Everyday Life is a graphic design studio, type foundry and shop based in London.",https://apracticeforeverydaylife.com/site/templates/favicon.png?t=1707562235
https://www.risefx.com,"RISE | Visual Effects Studios is one of the biggest design studios for VFX in central Europe with offices in Berlin, Cologne, Munich and Stuttgart.",https://www.risefx.com/items/icons/favicon.ico
http://syntop.io,Studio for Interaction and Information Design,http://syntop.io/image/favicon.png
https://arialcrime.com,"Benedikt Bramböck. type designer, font technology expert, event curator &amp; organizer, writer.",
http://philippneumeyer.com,"Ruediger aka Philipp Neumeyer is a professional ballet dancer, mediocre type designer and wannabe typographer. ",
https://emilolsson.com,"Design, direction and development across brand, product, screen and print.",https://emilolsson.com/favicon.png
https://showmefonts.com,"Show Me Fonts is a Berlin-based Font Foundry by Bernd Volmer, dedicated to crafting quality fonts for branding, packaging, posters, variable font animations and web typography. A background in Font Engineering, Type Design, and Project Management, led Bernd to establishing Show Me Fonts.",https://showmefonts.com/favicon/favicon-32x32.png
https://tyfromtheinternet.com,"Type and graphic designer, open source contributor",
https://jensschnitzler.com,Jens Schnitzler is a typography-focused graphic designer who codes websites and draws typefaces. Closely collaborating with individuals and institutions in the fields of culture and academia he develops visual identities and shapes digital and analogue media since 2014.,https://jensschnitzler.com/assets/favicon-template.svg
https://liftoffdesignstudio.com,"Get custom branding, web design &amp; digital marketing services from Lift Off Design Studio - a professional design agency for small businesses. Contact us!",
https://www.nitzantregerman.com,"I'm a freelance motion graphics designer that is very interested in code and math. My main focus is mostly on motion graphics, procedural generation, and generative design.",https://assets-global.website-files.com/620b727db6620b6728efd978/658f31ce32cb3de9f0d2fbed_NT_v02_32x32.png
https://georgebeattie.com,"Eager and passionate Senior Product Designer with a background in Art Direction, Graphic Design and Brand Strategy. Originally from the west coast of Ireland now living and working in Berlin, Germany.  ",https://assets.super.so/ce557ac7-2c56-4897-9ba8-ccccb131163e/uploads/favicon/2518d1e6-d12a-4e8f-a819-660bfd4bf74c.png
http://amauryhamon.com,"Graphic Designer based in Lausanne, Switzerland.",http://amauryhamon.com/wp-content/uploads/2020/01/cropped-AH_HARIBO-32x32.png
https://www.maalavidaa.com,"Maalavidaa is Alycia Rainaud, a french Graphic Designer and Digital Artist based in Montréal, Canada.",https://www.maalavidaa.com/favicon.ico
https://refikanadolstudio.com,Refik Anadol Studio is a technology-driven art and design studio exists at the intersection of media arts and architecture with machine intelligence.,https://refikanadolstudio.com/wp-content/themes/ras-by-common/img/favicon/favicon-32x32-2.png
https://www.stockholmdesignlab.se,"Stockholm Design Lab transforms brands and businesses with simple, remarkable ideas.",https://www.stockholmdesignlab.se/assets/favicon.ico
https://www.ten-letters.com,"Ten Letters is a design studio focused on building compelling visual identities and helping ambitious brands communicate their values, grow and effectively engage with their audience.",https://images.squarespace-cdn.com/content/v1/64e5e8e890baf014e74dc060/5afada16-c58f-4895-b7ec-b23c9375265e/favicon.ico?format=100w
https://nighot.com,Product Designer,https://framerusercontent.com/images/eutEow38eOfQPtbJKgPKK1r5z2U.jpg
https://dmma.ch,Web Design und Entwicklung Studio,https://dmma.ch/favicon.ico
https://tylerxhobbs.com,"A quick bio of Tyler Hobbs, a practicing generative artist, who creates his artwork through custom algorithms designed to produce intriguing images.",https://images.squarespace-cdn.com/content/v1/5c12933f365f02733c923e4e/82010657-a1a2-4580-9977-db29b2bb340c/favicon.ico
https://zajno.com,"We’re a digital design studio that’s all about breaking the mold! We specialize in crafting the wildest, most unconventional digital experiences out there.",https://zajno.com/static/fav/fav.png?1707562250
https://iart.ch,"iart creates spaces for astonishing encounters between people and technology. We conceive, design and realise digitally enhanced architectures.",https://iart.ch/favicon.ico
https://wimwepster.nl,I specialize in UX/UI for web and mobile and create visual designs for screen and paper. ,
https://www.hydraulics.nyc,Manhattan Hydraulics is a product design company,https://www.hydraulics.nyc/favicon.svg
https://unseen.co,"We're Unseen Studio, a world-class creative production agency. We help brands transform by blending meaningful branding, compelling digital experiences and motion productions. Design Studio of the Year – Awwwards.",
https://shakeil.com,Shakeil Greeley —&nbsp; Art Director | Designer | Artist | Strategist | Writer,https://freight.cargo.site/t/original/i/545913c6eaee46af9ffb49ac759bfb2b3e58844894f17f30db8a88a0ce4ae841/Untitled-1.ico
https://bakkenbaeck.com,"A technology-driven design studio. Building digital products, brands and businesses, we help ambitious companies identify, explore and respond to new opportunities.",
https://julianhutton.com,"Julian Hutton is a designer living in Tasmania, Australia.",https://julianhutton.com/favicon-32x32.png
https://www.alterfact.net,Alterfact is an experimental design studio that specialises in 3D printing art.,https://assets.squarespace.com/universal/default-favicon.ico
https://catk.de,"CATK is a creative company specialised in the fields of design, motion, and music.",https://catk.de/favicon-32x32.png
https://builders-club.com,"Production, Creative Agency, Creative Studio, Art Direction, Creative Direction, Creative Production Studio, VFX, CGI, Motion Design Studio, Creative, 3D Animation, 3D Motion, Film Production, Film Direction, Photography, Design",https://builders-club.com/favicon.ico
https://www.harrisblondman.nl,"Digital, graphic, and design. Dutch-Swiss. Amsterdam-based. At the cutting edge of graphic tradition and digital experiment.",https://www.harrisblondman.nl/favicon-32x32.png
https://onsignals.net,“On Signals” is a design and development studio creating beautiful interactive things for screens and beyond. Founded by Martin Wecke.,https://onsignals.net/favicons/favicon--32--0.png
https://littlefragments.com,"LITTLE FRAGMENTS aka Tom Walter is a creative webdeveloper (and occasionally designer) who likes responsive websites, clean design, photography, animation and typograhy.",
https://repponen.com,"Originally from Estonia; I am a New York based interaction designer with a background in architecture. My career spans over 16 years in the industry building products, digital experiences, brands and simply fun and engaging things people love to use. For over 8 years I served as a creative director at Fantasy Interactive living in Stockholm, Sweden and New York City. For the past 5 years I create things at Anton &amp; Irene studio which I co-founded in Brooklyn. I’ve spoken at over 50 conferences around the world and I also teach on a regular basis at Harbour Space university in Barcelona, Spain.",https://freight.cargo.site/t/original/i/W1553701816459449690385883865123/AntonRepponen.ico
https://www.anothercodeproject.eu,"Translating across the languages of ideas, concepts, research, design and code. Together with Product Owners, Editors and Designers we develop Websites, Online-Shops, Programming Interfaces<br>and Digital Tools.",https://www.anothercodeproject.eu/favicon.png
https://www.klimaiteklimaite.com,Berlin based collaborative graphic design studio run by sisters Indrė &amp; Laura Klimaitė,https://www.klimaiteklimaite.com/favicon-32x32.png
https://aaronrolston.com,"Poly-platform web designer/developer, building on Webflow, Squarespace, &amp; Framer. I partner with studios and independent brands to compose websites that people love.",https://framerusercontent.com/images/t3tiJHlWd3i9SlKwXEzK2DLU.png
https://www.hyumankind.com,Hyam is an Art Director and Product Designer based in California.,https://assets-global.website-files.com/64125bd2d8bb7f1e1fdaf156/649b5e8eaf56f6df61843f5f_favicon%2032.png
https://www.ozgekeles.com,"Ozge Keles is a multidisciplinary designer and Webflow developer, specializing in creating brand identities and art direction for immersive &amp; interactive digital experiences.",https://assets-global.website-files.com/64b04fffef60996503e80a1a/64ecc88f07170c3f4e4487de_Favicon_OzgeKeles.jpg
http://www.malteeuler.com,"Freelance Branding, Webdesign, illuatration and Animation.",http://www.malteeuler.com/assets/Favicon_me_32.png
https://www.nathansmith.design,"Nathan Smith is an independent Design &amp; Art Director. His practice spans multiple disciplines; implementing a creative process that combines insight, strategy, imagination, technology and craft. Partnering with inspiring collaborators, innovators and brands; he aspires to create future-facing work that’s meaningful, connects with communities and is&nbsp;conducive of&nbsp;change.",https://uploads-ssl.webflow.com/6240a56b8ba761034db992c8/6368e61964f1271ca8aa123d_Favicon_Initials-Diagonal.png
https://space10.com,A research and design lab on a mission to create a better everyday life for people and the planet,https://space10.com/icons/favicon.svg
https://doepelstrijkers.com,Exploring the space between nature and technology through bioclimatic and immersive design,https://doepelstrijkers.com/lib/ico/favicon-32x32.png
https://field.blue,"FIELD.BLUE is an Artistic Practice for Experimental Design in London. We combine art + technology to create immersive audio-visual experiences, and powerful new formats of visual communication.",https://field.blue/favicon-blue/favicon-32x32.png
https://www.mariemadonna.com,"I am a graphic designer interested in digital and printed media, and their technical processes. My practice includes programming as a creative tool, AI-generated images, open-source publishing, editorial design and experimental techniques.",https://www.mariemadonna.com/site/templates/images/favicon.ico
https://davespengeler.ch,"Online Portfolio von Dave Spengeler, Ein-Mann-Designstudio aus Zug/Zürich. Freelancer mit Fokus auf Marken- und Webentwicklung.",
https://nsynk.de,"augmented reality, frankfurt, virtual reality, mixed reality, interactive, exhibits, broadcast, design, 3d, motion, stage, storytelling, art, presentation, augmentation, hololens, arkit, greenscreen ",https://nsynk.de/assets/dist/images/favicon/favicon-32x32.png
https://paperdove.com,Design + Motion + Interaction,https://paperdove.com/favicon.svg
https://colindoerffler.com,Colin Doerffler,https://colindoerffler.com/wp-content/uploads/2024/01/cropped-C-Favicon-32x32.png
https://alexwidua.com,"Alex Widua, Interface Designer",https://alexwidua.com/favicon.png
https://www.ordinaryfolk.co,Hi. We are Ordinary Folk. A motion design &amp; animation studio based in Vancouver. We love good work.,https://assets-global.website-files.com/63c8ac820bec5c25b5b58292/63c8b24e34ed266a011a221f_favicon.png
https://www.apn.works,Design + Development,https://www.apn.works/wp-content/themes/apn/assets/images/32.png
https://www.jamestae.com,"James Tae is an NYC based creative specializing in visual design systems, motion graphics, web design, art direction, and branding.",https://www.jamestae.com/favicon-32x32.png
https://www.sophiebritt.com,"Hi there! I'm Sophie, UI/UX designer working in New York City. Check out my portfolio!",https://static.wixstatic.com/media/fb5049_c16a3f9c6ce74554ab3e169b8f19ea9b%7Emv2_d_2076_1887_s_2.png/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/fb5049_c16a3f9c6ce74554ab3e169b8f19ea9b%7Emv2_d_2076_1887_s_2.png
https://liebermannkiepereddemann.de,"Liebermann Kiepe Reddemann is a multidisciplinary design studio with a focus on digital technology. We are mainly working in the fields of culture and education, with the aim to create unconventional experiences for the contemporary media.",
https://makkaihang.com,"Design practice in Hong Kong. Offering design solutions of Brand Identity, Book Design, Exhibitions, and Digital Website.",https://makkaihang.com/favicon.ico
https://paika.org,"paika, pa-i-ka, 파이카, design, 디자인, art, 아트, 예술, graphic, 그래픽, designstudio, 디자인스튜디오, hajihoon, 하지훈, leesuhyang, 이수향, studio, 스튜디오, korea, 대한민국, 한국, seoul, 서울, Photoshop, 포토샵, Illustrator, 일러스트레이터, InDesign, 인디자인, AfterEffect, 에프터이펙트, cinema4d, 시네마4d, LightingRoom, 라이팅룸, Adobe, 어도비, Illust, 일러스트, Typography, 타이포그래피, MotionGraphic, 모션그래픽, WebDesign, 웹디자인, uiDesign, ux Design, Artwork, 2d, 3d, Architectural, 건축, Building, 건축물, Interior, 인테리어, Sculpture, 조각, Forming, 조형, Artist, 예술가, designer, 디자이너, Drawing, 드로잉, 문화, Culture, 전시, exhibition",https://freight.cargo.site/t/original/i/bcdc8644756cffd4fc699638a9953f882df56846153faad8c8a504f609da6096/paika.ico
https://www.andywebb.com.au,"I'm Andy, a designer based in Melbourne forever trying to find the balance of work and play in design. I create things, shape things and help others discover and further their things, through strategy, identity and design. I create each piece of work from a strong concept and with purpose, even if s",https://images.squarespace-cdn.com/content/v1/570b8de4cf80a1b29959ae2e/1473772411325-PQ2FWIR5CS8FGL8VR8D0/favicon.ico?format=100w
https://lamalama.nl,"Creative digital agency. We conceive and implement digital projects where branding, concept, design, motion, and development are interwoven.",https://lamalama.nl/wp-content/themes/ll/dist/images/favicon_2.png?3982
https://actualsource.work,"Actual Source is the collaborative design practice of Davis Ngarupe (Cook Islands / USA) and JP Haynie (USA). Together, and with their community of collaborators, they design and execute publications, visual identities, websites, packaging, apparel, and physical spaces for clients in many diverse fields at large and small scale. Recent projects include an 8 book boxed set for A24 / HBO’s EUPHORIA, an identity system for Nike Design Exploration (NDE), and new visual identity for the Utah Museum of Contemporary Art.",https://actualsource.work/src/images/favicon.png
https://cold-rice.info,"Cold Rice, Web Development, Utah, Javascript, Websites, Web Design, HTML, CSS, PHP, Python, Django, Vue, React, Gatsby, Nuxt, Next.js, Salt Lake City, Art, Bespoke",https://cold-rice.info/icon.png
https://www.noideas.website,"No Ideas is a graphic design studio in Brooklyn, New York. We create visual identities, websites, printed matter, editorial design, and art direction for commercial and cultural clients.",https://www.noideas.website/favicon.ico
https://newinfo.studio,"New Information is a Brooklyn based design studio that opened in 2021. Currently, we are working with the Bernard and Anne Spitzer School of Architecture, the Queens Museum, Monacelli Press, and the Processing Foundation. We are Dave Yun, Inyeong Cho, and Stefanie Tam. To get in touch, please email us at hello@newinfo.studio or subscribe to our occasional newsletter.",https://newinfo.studio/favicon.png
https://serhiiserbin.com,"Serhii Serbin is a motion design artist with a passion for visual experiments and technology, based in Amsterdam.",https://serhiiserbin.com/favicon.ico
https://studiocool.de,bold fonts and simple shapes,https://studiocool.de/wp-content/uploads/2021/11/cropped-favicon-32x32.jpg
